DATE,DATE_WEEK,DATE_MON,PGM_CODE,PGM_NAME,STIME,schedule_title,guestname,daily_corner,weekly_corner,dau_today,dau_pw,dau_wow,dau_yday,wau_today,wau_pw,mau_today,mau_pw,new_today,new_pw,new_wow,new_pct,react_today,react_pw,react_wow,react_pct,react_rate,react_rate_pw,react_rate_diff,churn_rate,churn_rate_pw,churn_diff,dau_1min,dau_10min,deep_rate,deep_rate_pw,deep_rate_diff,d1_ret,d1_ret_pw,d1_diff,d7_ret,d7_ret_pw,d7_diff,new_d1_ret,new_d1_ret_pw,new_d1_diff,new_d7_ret,new_d7_ret_pw,new_d7_diff,engage_rate,engage_rate_pw,engage_diff,habit_rate,habit_rate_pw,habit_diff,dau_week,dau_week_pw,dau_week_wow,new_week,new_week_pw,new_week_wow,new_week_pct,react_week,react_week_pw,react_week_wow,react_week_pct,react_rate_week,react_rate_week_pw,react_rate_week_diff,churn_week,churn_week_pw,churn_week_diff,wau_1min,wau_10min,deep_rate_week,deep_rate_week_pw,deep_rate_week_diff,w1_ret,w1_ret_pw,w1_diff,new_w1_ret,new_w1_ret_pw,new_w1_diff,engage_week,engage_week_pw,engage_week_diff,habit_week,habit_week_pw,habit_week_diff,dau_mon,dau_mon_pw,dau_mon_wow,new_mon,new_mon_pw,new_mon_wow,new_mon_pct,react_mon,react_mon_pw,react_mon_wow,react_mon_pct,react_rate_mon,react_rate_mon_pw,react_rate_mon_diff,churn_mon,churn_mon_pw,churn_mon_diff,mau_1min,mau_10min,deep_rate_mon,deep_rate_mon_pw,deep_rate_mon_diff,m1_ret,m1_ret_pw,m1_diff,new_m1_ret,new_m1_ret_pw,new_m1_diff,engage_mon,engage_mon_pw,engage_mon_diff,habit_mon,habit_mon_pw,habit_mon_diff,dau_week_avg,dau_mon_avg,wau_mon_avg
2026/04/26,2026/04/20,2026/03/01,F03,파워 스테이션,0300,,,,,2811,2646,6.2,3244,10834,10929,29518,29615,97,123,-21.1,3.5,163,122,33.6,5.8,1.1,1.5,-0.4,31.8,30.3,1.5,2364,2029,85.8,86.0,-0.2,36.00,34.02,2.0,34.32,32.89,1.4,25.00,25.53,-0.5,9.76,4.40,5.4,0.5,0.9,-0.4,8.3,4.1,4.2,10834,10929,-0.9,875,1006,-13.0,8.1,127,,,1.2,0,,,17.8,15.6,2.2,8474,7130,84.1,84.4,-0.3,43.86,45.48,-1.6,5.96,8.74,-2.8,0.8,1.0,-0.2,3.9,3.1,0.8,30312,,,2200,,,7.3,,,,,,,,,,,22830,18823,82.4,,,59.80,,,0.62,,,0.6,,,0.0,,,3366,3329,10865
2026/04/26,2026/04/20,2026/03/01,F04,이인권의 펀펀투데이,0500,,,,,8222,7896,4.1,11088,42917,43746,91436,90994,216,258,-16.3,2.6,1064,675,57.6,12.9,2.0,1.9,0.1,40.0,39.7,0.3,7012,5806,82.8,82.3,0.5,32.04,30.90,1.1,38.70,37.76,0.9,15.63,14.55,1.1,12.02,10.13,1.9,0.7,0.7,0.0,12.8,5.9,6.9,42917,43746,-1.9,1495,2166,-31.0,3.5,805,,,1.9,0,,,11.3,10.6,0.7,35493,27950,78.7,78.7,0.0,59.86,61.85,-2.0,7.34,17.79,-10.4,1.4,1.6,-0.2,4.6,3.5,1.1,89279,,,4664,,,5.2,,,,,,,,,,,70725,53519,75.7,,,74.33,,,4.08,,,1.5,,,0.0,,,16100,15193,41305
2026/04/26,2026/04/20,2026/03/01,F05,김영철의 파워FM,0700,,,,,17619,17674,-0.3,26330,118637,121876,218693,218776,341,393,-13.2,1.9,3317,2379,39.4,18.8,2.4,2.4,0.0,48.2,47.7,0.5,15092,12434,82.4,82.6,-0.2,28.84,28.89,-0.1,37.59,37.92,-0.3,12.81,10.76,2.1,10.43,11.33,-0.9,1.4,1.4,0.0,15.0,6.3,8.7,118637,121876,-2.7,4398,6707,-34.4,3.7,4906,,,4.1,0,,,14.7,13.4,1.3,105172,91065,86.6,86.2,0.4,68.79,70.83,-2.0,7.07,27.62,-20.5,2.7,4.4,-1.7,5.7,4.7,1.0,220061,,,15015,,,6.8,,,,,,,,,,,187479,156332,83.4,,,79.72,,,3.52,,,3.3,,,0.1,,,50017,48068,117087
2026/04/26,2026/04/20,2026/03/01,F06,아름다운 이 아침 봉태규입니다,0900,,,,,21387,21486,-0.5,27944,98759,100838,213627,214622,498,613,-18.8,2.3,3850,2188,76.0,18.0,3.1,2.7,0.4,48.3,47.8,0.5,18597,15698,84.4,84.3,0.1,29.18,29.06,0.1,35.59,34.55,1.0,11.64,14.04,-2.4,11.75,12.21,-0.5,0.6,0.5,0.1,23.3,10.4,12.9,98759,100838,-2.1,4390,6100,-28.0,4.4,3603,,,3.6,0,,,14.4,14.5,-0.1,86074,74519,86.6,86.7,-0.1,61.91,62.35,-0.4,8.28,19.80,-11.5,1.5,1.8,-0.3,7.6,5.5,2.1,218497,,,15309,,,7.0,,,,,,,,,,,183117,155244,84.8,,,76.73,,,1.69,,,1.9,,,0.1,,,36673,37156,103461
2026/04/26,2026/04/20,2026/03/01,F07,박하선의 씨네타운,1100,,,,,13377,13513,-1.0,17213,68761,70808,161984,163618,340,653,-47.9,2.5,1904,1046,82.0,14.2,2.1,1.8,0.3,48.7,48.3,0.4,11528,9266,80.4,81.4,-1.0,24.42,24.13,0.3,29.05,28.83,0.2,13.63,14.12,-0.5,7.04,12.39,-5.4,0.4,1.1,-0.7,29.0,12.6,16.4,68761,70808,-2.9,3159,4446,-28.9,4.6,1829,,,2.7,0,,,13.4,13.9,-0.5,59924,51098,85.3,85.0,0.3,57.93,58.15,-0.2,9.27,16.79,-7.5,0.8,1.2,-0.4,8.7,5.9,2.8,166013,,,10397,,,6.3,,,,,,,,,,,139172,115380,82.9,,,72.48,,,1.05,,,1.0,,,0.1,,,24334,24953,72603
2026/04/26,2026/04/20,2026/03/01,F08,12시엔 주현영,1200,,,,,15770,16031,-1.6,20708,88652,89567,205189,206289,480,556,-13.7,3.0,2646,1574,68.1,16.8,2.3,2.2,0.1,51.2,49.9,1.3,13236,10547,79.7,80.4,-0.7,23.88,24.36,-0.5,27.84,27.45,0.4,9.58,12.95,-3.4,10.25,9.63,0.6,0.6,0.5,0.1,21.8,11.6,10.2,88652,89567,-1.0,5582,6385,-12.6,6.3,2811,,,3.2,0,,,15.7,16.2,-0.5,73931,61161,82.7,83.0,-0.3,57.47,57.21,0.3,8.82,17.70,-8.9,1.1,1.4,-0.3,6.6,5.2,1.4,211013,,,17086,,,8.1,,,,,,,,,,,171951,138922,80.8,,,73.17,,,1.40,,,1.3,,,0.1,,,30217,30925,91526
2026/04/26,2026/04/20,2026/03/01,F09,두시탈출 컬투쇼,1400,,,,,19032,19537,-2.6,23826,106856,109958,242931,243805,666,788,-15.5,3.5,3966,2450,61.9,20.8,2.9,2.7,0.2,51.4,50.6,0.8,16744,14175,84.7,84.5,0.2,25.85,26.18,-0.3,28.83,28.75,0.1,12.15,13.28,-1.1,11.80,10.41,1.4,0.6,0.5,0.1,18.1,9.5,8.6,106856,109958,-2.8,6962,9345,-25.5,6.5,5652,,,5.3,0,,,19.6,20.4,-0.8,95281,83824,88.0,88.1,-0.1,58.89,58.67,0.2,7.21,21.01,-13.8,1.7,1.9,-0.2,6.0,4.9,1.1,243807,,,24501,,,10.0,,,,,,,,,,,211745,183454,86.6,,,75.04,,,1.45,,,2.2,,,0.1,,,37231,37460,108613
2026/04/26,2026/04/20,2026/03/01,F10,황제파워,1600,,,,,15767,16297,-3.3,18795,95671,100232,208628,210131,507,604,-16.1,3.2,3114,2114,47.3,19.8,2.5,2.6,-0.1,44.6,44.4,0.2,13621,11329,83.2,83.3,-0.1,27.54,27.42,0.1,29.37,29.84,-0.5,13.75,13.10,0.7,9.27,10.92,-1.7,1.6,1.6,0.0,21.9,10.0,11.9,95671,100232,-4.6,4836,6972,-30.6,5.1,3207,,,3.4,0,,,15.5,14.8,0.7,83585,71267,85.3,84.6,0.7,59.45,61.09,-1.6,8.05,20.47,-12.4,2.3,2.6,-0.3,7.8,5.1,2.7,210984,,,17346,,,8.2,,,,,,,,,,,178817,150177,84.0,,,74.77,,,0.80,,,2.6,,,0.1,,,33266,33476,96822
2026/04/26,2026/04/20,2026/03/01,F11,박소현의 러브게임,1800,,,,,13079,13154,-0.6,13738,73098,75648,162234,164025,426,611,-30.3,3.3,2449,1619,51.3,18.7,2.6,2.7,-0.1,37.1,37.5,-0.4,11186,9169,82.0,80.3,1.7,30.85,29.91,0.9,30.83,31.01,-0.2,15.48,16.84,-1.4,9.17,10.22,-1.1,0.8,0.9,-0.1,14.6,8.0,6.6,73098,75648,-3.4,3617,5119,-29.3,4.9,2168,,,3.0,0,,,14.5,14.3,0.2,63314,52899,83.6,82.8,0.8,57.65,58.69,-1.0,6.68,17.11,-10.4,2.2,1.7,0.5,5.4,4.3,1.1,166988,,,12870,,,7.7,,,,,,,,,,,139445,114918,82.4,,,74.18,,,1.21,,,1.8,,,0.1,,,23830,24602,75005
2026/04/26,2026/04/20,2026/03/01,F12,웬디의 영스트리트,2000,,,,,9152,9034,1.3,9513,44038,43682,116925,117194,429,418,2.6,4.7,1514,899,68.4,16.5,2.5,2.7,-0.2,34.1,32.7,1.4,7245,5747,79.3,79.7,-0.4,28.81,29.41,-0.6,31.08,30.33,0.8,10.84,13.69,-2.8,8.61,9.40,-0.8,1.4,1.4,0.0,9.1,5.9,3.2,44038,43682,0.8,4495,3600,24.9,10.2,829,,,1.9,0,,,16.4,18.6,-2.2,33909,26151,77.1,77.3,-0.2,45.04,44.94,0.1,5.97,8.29,-2.3,2.2,2.2,0.0,2.5,3.2,-0.7,122293,,,13060,,,10.7,,,,,,,,,,,91012,70249,77.2,,,65.19,,,1.16,,,1.7,,,0.1,,,12136,12834,44914
2026/04/26,2026/04/20,2026/03/01,F13,배성재의 텐,2200,,,,,5393,5540,-2.7,5099,23043,23577,67004,67951,206,396,-48.0,3.8,847,493,71.8,15.7,2.6,2.8,-0.2,26.1,25.6,0.5,4310,3431,79.6,79.6,0.0,31.20,30.97,0.2,31.90,31.51,0.4,19.57,15.29,4.3,6.31,11.41,-5.1,1.0,0.8,0.2,8.4,6.1,2.3,23043,23577,-2.3,1638,2038,-19.6,7.1,368,,,1.6,0,,,16.8,16.7,0.1,17700,13964,78.9,78.6,0.3,40.68,40.73,0.0,5.10,9.39,-4.3,1.5,1.6,-0.1,3.5,2.9,0.6,68560,,,6049,,,8.8,,,,,,,,,,,51606,39752,77.0,,,59.60,,,1.01,,,1.4,,,0.1,,,6403,6781,24261
2026/04/26,2026/04/20,2026/03/01,G00,,,,,,,14841,15586,-4.8,17124,65663,68784,187086,191154,761,891,-14.6,5.1,3521,2500,40.8,23.7,3.9,4.8,-0.9,50.9,50.0,0.9,8544,6655,77.9,77.9,0.0,30.64,30.98,-0.3,29.80,30.05,-0.2,9.79,10.72,-0.9,4.94,9.44,-4.5,0.5,0.4,0.1,0.0,0.0,0.0,65663,68784,-4.5,6724,8492,-20.8,10.2,3562,,,5.4,0,,,23.9,24.2,-0.3,35129,27231,77.5,77.7,-0.2,46.50,46.13,0.4,1.63,11.49,-9.9,0.6,0.6,0.0,0.0,1.0,-1.0,195873,,,28223,,,14.4,,,,,,,,,,,99523,75516,75.9,,,66.86,,,2.61,,,0.4,,,0.1,,,19883,24317,76539
2026/04/26,2026/04/20,2026/03/01,L00,,,,,,,64358,66010,-2.5,74277,246177,245819,467608,464237,2577,2912,-11.5,4.0,20942,15924,31.5,32.5,7.9,9.0,-1.1,51.6,50.7,0.9,36121,28419,78.7,78.6,0.1,41.61,42.80,-1.2,42.85,43.71,-0.9,16.80,17.73,-0.9,12.19,16.58,-4.4,2.4,2.3,0.1,4.4,2.4,2.0,246177,245819,0.1,22105,27159,-18.6,9.0,26158,,,10.6,0,,,25.3,25.7,-0.4,145182,117000,80.6,80.7,-0.1,68.36,67.46,0.9,6.71,25.78,-19.1,3.3,3.4,-0.1,1.7,3.8,-2.1,463475,,,71514,,,15.4,,,,,,,,,,,284316,217387,76.5,,,80.67,,,6.79,,,2.8,,,0.3,,,101339,96545,235810
2026/04/26,2026/04/20,2026/03/01,L01,YESTERDAY 20,0000,,,,,4761,5020,-5.2,5392,17400,17440,49013,49149,119,156,-23.7,2.5,327,220,48.6,6.9,1.4,1.7,-0.3,32.4,31.0,1.4,3270,2644,80.9,81.1,-0.2,32.33,33.70,-1.4,30.88,32.64,-1.8,10.98,12.95,-2.0,8.33,11.58,-3.2,2.4,2.1,0.3,4.3,3.3,1.0,17400,17440,-0.2,1036,1079,-4.0,6.0,224,,,1.3,0,,,17.6,17.9,-0.3,11411,9112,79.9,80.4,-0.5,45.18,44.68,0.5,6.12,10.10,-4.0,3.1,3.1,0.0,1.7,1.8,-0.1,49849,,,3233,,,6.5,,,,,,,,,,,33104,25593,77.3,,,62.79,,,2.92,,,1.7,,,0.0,,,5280,5561,18167
2026/04/26,2026/04/20,2026/03/01,L02,Love20(재),0200,,,,,3070,3191,-3.8,3351,11440,11562,31820,31769,59,90,-34.4,1.9,277,184,50.5,9.0,1.8,2.2,-0.4,32.5,30.8,1.7,2458,2100,85.4,86.1,-0.7,32.95,31.69,1.3,30.12,31.85,-1.7,12.09,9.76,2.3,4.44,9.01,-4.6,1.9,2.2,-0.3,2.6,0.8,1.8,11440,11562,-1.1,742,785,-5.5,6.5,205,,,1.8,0,,,17.7,16.5,1.2,8636,7389,85.6,86.8,-1.2,44.68,45.88,-1.2,4.08,9.59,-5.5,2.5,2.5,0.0,1.6,1.0,0.6,32345,,,2077,,,6.4,,,,,,,,,,,24119,20336,84.3,,,61.50,,,1.27,,,1.2,,,0.0,,,3440,3513,11708
2026/04/26,2026/04/20,2026/03/01,L03,OLDIES 20(재),0400,,,,,4292,4259,0.8,5474,23841,23456,53981,53222,102,102,0.0,2.4,485,358,35.5,11.3,1.6,2.0,-0.4,36.7,36.1,0.6,2723,2118,77.8,78.0,-0.2,27.49,27.45,0.0,30.90,32.20,-1.3,4.59,8.13,-3.5,2.94,10.88,-7.9,1.0,1.1,-0.1,5.4,2.6,2.8,23841,23456,1.6,894,1052,-15.0,3.7,351,,,1.5,0,,,12.3,11.5,0.8,15561,10831,69.6,70.5,-0.9,54.80,54.97,-0.2,5.04,12.23,-7.2,1.2,1.2,0.0,2.7,2.2,0.5,52374,,,2320,,,4.4,,,,,,,,,,,35067,24731,70.5,,,70.45,,,2.00,,,0.7,,,0.1,,,7598,6942,21749
2026/04/26,2026/04/20,2026/03/01,L04,,,,,,,0,0,,0,0,0,0,0,0,0,,,0,0,,,0,0,0.0,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,0,0,,,0,,,,0,,,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,0,,,,,,,,,,,,,,0,0,,,,0,,,0,,,0,,,0,,,0,0,0
2026/04/26,2026/04/20,2026/03/01,L05,고현준의 뉴스 브리핑,0600,,,,,0,0,,0,41791,41854,73246,72449,0,0,,,0,0,,,0.0,0.0,0.0,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,9.4,3.9,5.5,41791,41854,-0.2,846,1391,-39.2,2.0,714,,,1.7,0,,,8.9,8.9,0.0,31459,27058,86.0,85.8,0.2,67.61,68.34,-0.7,5.54,25.73,-20.2,1.2,1.1,0.1,3.8,2.5,1.3,71984,,,2950,,,4.1,,,,,,,,,,,51479,41678,81.0,,,80.18,,,2.58,,,1.1,,,0.1,,,15661,14151,36859
2026/04/26,2026/04/20,2026/03/01,L06,김태현의 정치쇼,0700,,,,,0,0,,0,88685,89788,161608,160999,0,0,,,0,0,,,0.0,0.0,0.0,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4.7,1.9,2.8,88685,89788,-1.2,2520,4234,-40.5,2.8,2264,,,2.6,0,,,12.9,12.0,0.9,48281,35736,74.0,74.1,-0.1,64.58,65.25,-0.7,4.75,23.93,-19.2,1.2,1.3,-0.1,2.4,1.7,0.7,161569,,,8973,,,5.6,,,,,,,,,,,87805,59604,67.9,,,78.39,,,3.35,,,1.0,,,0.0,,,29290,26537,78586
2026/04/26,2026/04/20,2026/03/01,L07,이숙영의 러브FM,0900,,,,,0,0,,0,63621,64213,131773,131649,0,0,,,0,0,,,0.0,0.0,0.0,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,9.7,3.7,6.0,63621,64213,-0.9,2195,3354,-34.6,3.5,1399,,,2.2,0,,,13.6,13.9,-0.3,41459,32383,78.1,77.4,0.7,56.82,56.41,0.4,4.32,16.03,-11.7,1.9,2.0,-0.1,2.8,1.9,0.9,137612,,,7888,,,5.7,,,,,,,,,,,86063,62652,72.8,,,72.16,,,1.24,,,1.6,,,0.0,,,18587,18040,58693
2026/04/26,2026/04/20,2026/03/01,L08,박연미의 목돈연구소,1100,,,,,8931,9262,-3.6,10584,49052,50196,126096,126235,232,260,-10.8,2.6,1294,801,61.5,14.5,1.9,2.0,-0.1,46.5,46.8,-0.3,5981,4621,77.3,76.5,0.8,21.03,20.14,0.9,22.74,23.00,-0.3,5.88,5.88,0.0,5.38,6.27,-0.9,0.9,0.9,0.0,12.1,4.5,7.6,49052,50196,-2.3,1906,2657,-28.3,3.9,1220,,,2.5,0,,,13.5,13.8,-0.3,34668,28534,82.3,80.7,1.6,52.53,52.72,-0.2,4.22,12.98,-8.8,1.4,1.6,-0.2,2.7,2.4,0.3,126043,,,7134,,,5.7,,,,,,,,,,,81299,62359,76.7,,,68.52,,,1.25,,,1.1,,,0.0,,,15325,15346,49622
2026/04/26,2026/04/20,2026/03/01,L09,유민상의 배고픈 라디오,1200,,,,,12044,12640,-4.7,14754,68171,67857,171401,170793,360,408,-11.8,3.0,1976,1223,61.6,16.4,2.1,2.2,-0.1,48.6,48.4,0.2,7467,5433,72.8,74.3,-1.5,20.60,20.84,-0.2,22.69,22.96,-0.3,6.21,7.36,-1.2,4.90,5.81,-0.9,1.5,1.5,0.0,6.5,2.7,3.8,68171,67857,0.5,3609,4477,-19.4,5.3,1789,,,2.6,0,,,15.8,16.1,-0.3,42392,32157,75.9,75.6,0.3,51.14,50.87,0.3,4.27,12.60,-8.3,2.9,3.6,-0.7,1.7,1.8,-0.1,169514,,,12549,,,7.4,,,,,,,,,,,104109,76085,73.1,,,69.40,,,2.06,,,2.2,,,0.0,,,19745,19256,66459
2026/04/26,2026/04/20,2026/03/01,L10,그대의 오후 정엽입니다,1400,,,,,12108,12803,-5.4,14217,67907,68877,182420,181670,498,538,-7.4,4.1,2085,1190,75.2,17.2,2.1,2.1,0.0,49.5,48.5,1.0,6502,4559,70.1,69.0,1.1,18.69,18.86,-0.2,20.17,20.25,-0.1,6.65,7.54,-0.9,6.88,5.93,1.0,1.1,0.9,0.2,4.0,2.2,1.8,67907,68877,-1.4,4173,5420,-23.0,6.1,2174,,,3.2,0,,,19.2,19.9,-0.7,35377,26030,73.6,73.5,0.1,46.84,45.76,1.1,3.62,13.45,-9.8,1.7,1.8,-0.1,1.4,1.1,0.3,176544,,,15276,,,8.7,,,,,,,,,,,95757,67379,70.4,,,67.06,,,2.00,,,1.1,,,0.0,,,18251,17592,65476
2026/04/26,2026/04/20,2026/03/01,L11,인생은 오디션,1600,,,,,0,0,,0,33937,34822,86216,85426,0,0,,,0,0,,,0.0,0.0,0.0,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4.4,1.5,2.9,33937,34822,-2.5,1342,1949,-31.1,4.0,368,,,1.1,0,,,13.7,13.6,0.1,18364,12614,68.7,67.2,1.5,40.71,40.70,0.0,3.95,10.97,-7.0,2.0,2.0,0.0,1.3,1.1,0.2,85670,,,4871,,,5.7,,,,,,,,,,,48940,33953,69.4,,,62.14,,,1.02,,,1.3,,,0.0,,,7598,7703,30271
2026/04/26,2026/04/20,2026/03/01,L12,6시 저녁바람 김창완입니다,1800,,,,,9598,10006,-4.1,9404,53392,53733,133996,133411,294,427,-31.1,3.1,1702,1107,53.7,17.7,2.3,2.6,-0.3,38.3,37.8,0.5,6115,4611,75.4,73.9,1.5,23.93,24.28,-0.4,24.77,24.84,-0.1,8.97,10.03,-1.1,4.68,8.07,-3.4,1.4,1.6,-0.2,3.5,1.1,2.4,53392,53733,-0.6,2933,3498,-16.2,5.5,1286,,,2.4,0,,,15.3,16.3,-1.0,30135,21342,70.8,70.5,0.3,48.67,48.21,0.5,4.23,11.06,-6.8,2.4,2.3,0.1,1.2,1.6,-0.4,131781,,,9419,,,7.1,,,,,,,,,,,77857,53225,68.4,,,68.42,,,2.31,,,1.5,,,0.0,,,14425,13813,50607
2026/04/26,2026/04/20,2026/03/01,L13,편상욱의 뉴스직격,1700,,,,,0,0,,0,33768,34965,82794,82778,0,0,,,0,0,,,0.0,0.0,0.0,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4.8,1.2,3.6,33768,34965,-3.4,1166,1784,-34.6,3.5,384,,,1.1,0,,,13.2,12.3,0.9,17223,11605,67.4,66.2,1.2,42.40,43.47,-1.1,3.76,11.60,-7.8,1.6,1.5,0.1,1.3,0.9,0.4,83895,,,4218,,,5.0,,,,,,,,,,,44673,28587,64.0,,,63.80,,,1.05,,,0.8,,,0.0,,,7689,7599,30382
2026/04/26,2026/04/20,2026/03/01,L14,김윤상의 뮤직투나잇,2000,,,,,7985,8175,-2.3,7918,37509,37398,105023,104248,290,316,-8.2,3.6,1236,762,62.2,15.5,2.3,2.7,-0.4,34.2,32.3,1.9,5182,3874,74.8,73.8,1.0,24.98,26.00,-1.0,27.55,27.49,0.1,7.04,9.28,-2.2,6.65,11.24,-4.6,2.0,2.0,0.0,4.0,2.2,1.8,37509,37398,0.3,2959,2825,4.7,7.9,630,,,1.7,0,,,16.8,18.4,-1.6,22012,15699,71.3,71.6,-0.3,41.50,41.17,0.3,4.28,6.85,-2.6,3.0,2.9,0.1,0.9,1.0,-0.1,105605,,,9923,,,9.4,,,,,,,,,,,61803,41842,67.7,,,62.25,,,2.48,,,1.7,,,0.1,,,9840,9666,36121
2026/04/26,2026/04/20,2026/03/01,L15,음악이 흐르는 밤 박은경입니다,2200,,,,,7519,7682,-2.1,7011,29356,30371,82868,82745,250,301,-16.9,3.3,1281,816,57.0,17.0,3.1,3.7,-0.6,24.4,23.8,0.6,5290,4269,80.7,80.1,0.6,32.53,31.55,1.0,33.86,33.87,0.0,11.23,9.63,1.6,8.97,9.61,-0.6,3.1,2.6,0.5,2.7,2.9,-0.2,29356,30371,-3.3,2097,2504,-16.3,7.1,573,,,2.0,0,,,18.6,19.2,-0.6,19112,14493,75.8,75.7,0.1,42.85,43.17,-0.3,4.51,10.23,-5.7,3.4,3.4,0.0,1.5,1.9,-0.4,81588,,,7702,,,9.4,,,,,,,,,,,49574,36097,72.8,,,62.80,,,2.26,,,2.3,,,0.1,,,8467,8970,29692
2026/04/26,2026/04/20,2026/03/01,M05,김선재의 책하고놀자,0600,,,,,5958,5862,1.6,8039,8039,8199,34485,33499,109,115,-5.2,1.8,373,0,,6.3,2.7,0.0,2.7,40.6,40.7,-0.1,3750,2707,72.2,72.4,-0.2,25.33,24.44,0.9,30.25,30.60,-0.4,6.30,7.98,-1.7,8.70,8.74,0.0,0.8,0.8,0.0,0,0,0.0,8039,8199,-2.0,231,322,-28.3,2.9,99,,,1.2,0,,,8.4,8.1,0.3,5014,3679,73.4,72.7,0.7,33.94,34.22,-0.3,3.11,3.48,-0.4,1.2,1.1,0.1,0.0,0.0,0.0,28566,,,705,,,2.5,,,,,,,,,,,17770,12460,70.1,,,59.43,,,1.00,,,0.5,,,0.0,,,2000,1758,9224
2026/04/26,2026/04/20,2026/03/01,M07,최영주의 러브FM,0900,,,,,15832,16051,-1.4,19035,19035,19058,90223,89835,417,471,-11.5,2.6,1385,0,,8.7,4.1,0.0,4.1,47.2,47.1,0.1,9483,6987,73.7,73.1,0.6,24.30,24.44,-0.1,28.02,28.16,-0.1,8.08,9.21,-1.1,8.28,12.20,-3.9,1.7,1.7,0.0,0,0,0.0,19035,19058,-0.1,892,975,-8.5,4.7,555,,,2.9,0,,,12.3,11.9,0.4,11505,8532,74.2,72.0,2.2,30.24,29.75,0.5,5.13,4.17,1.0,2.3,2.8,-0.5,0.0,0.0,0.0,81646,,,2952,,,3.6,,,,,,,,,,,49914,36427,73.0,,,60.28,,,1.65,,,1.4,,,0.0,,,4981,4969,25948
2026/04/26,2026/04/20,2026/03/01,M10,DJ래피의 드라이브 뮤직,0700,,,,,13833,14138,-2.2,18918,18918,18508,78040,77052,299,331,-9.7,2.2,1199,0,,8.7,3.9,0.0,3.9,46.6,45.6,1.0,8392,6488,77.3,76.5,0.8,25.56,26.46,-0.9,31.91,32.65,-0.7,7.79,7.64,0.2,9.37,11.01,-1.6,2.0,1.9,0.1,0,0,0.0,18918,18508,2.2,683,789,-13.4,3.6,523,,,2.8,0,,,10.7,10.3,0.4,10770,8222,76.3,75.8,0.5,34.70,34.00,0.7,3.04,3.20,-0.2,2.9,2.7,0.2,0.0,0.0,0.0,68681,,,2299,,,3.3,,,,,,,,,,,37715,27154,72.0,,,61.56,,,2.71,,,1.5,,,0.0,,,4679,4381,22893
2026/04/26,2026/04/20,2026/03/01,M11,DJ래피의 드라이브 뮤직,1600,,,,,10058,10386,-3.2,10913,10913,11201,65596,65756,383,416,-7.9,3.8,612,0,,6.1,2.7,0.0,2.7,43.4,43.4,0.0,5347,3718,69.5,70.2,-0.7,19.99,19.53,0.5,19.81,20.38,-0.6,6.40,7.73,-1.3,4.81,6.63,-1.8,2.1,1.9,0.2,0,0,0.0,10913,11201,-2.6,748,832,-10.1,6.9,209,,,1.9,0,,,14.0,14.5,-0.5,5744,3976,69.2,68.3,0.9,20.69,20.28,0.4,2.40,2.34,0.1,3.6,3.3,0.3,0.0,0.0,0.0,59731,,,2767,,,4.6,,,,,,,,,,,32572,22010,67.6,,,49.30,,,0.65,,,1.4,,,0.0,,,2996,3058,16395
2026/04/26,2026/04/20,2026/03/01,P00,,,,,,,4146,4353,-4.8,5046,28380,29309,83396,84136,180,209,-13.9,4.3,705,485,45.4,17.0,1.7,2.1,-0.4,49.1,47.7,1.4,1878,1397,74.4,75.5,-1.1,20.63,20.53,0.1,21.25,21.57,-0.3,4.48,7.69,-3.2,2.87,5.25,-2.4,1.2,1.0,0.2,0.0,0.0,0.0,28380,29309,-3.2,1857,2428,-23.5,6.5,697,,,2.5,0,,,16.6,17.8,-1.2,12403,9198,74.2,73.1,1.1,39.60,39.17,0.4,2.31,9.94,-7.6,1.1,1.2,-0.1,0.1,1.1,-1.0,84878,,,7870,,,9.3,,,,,,,,,,,34493,23643,68.5,,,57.24,,,1.95,,,0.6,,,0.0,,,7395,7463,28253
2026/04/26,2026/04/20,2026/03/01,T00,,,,,,,98783,101069,-2.3,115903,354768,356090,639071,634594,4307,5388,-20.1,4.4,33639,26647,26.2,34.1,9.2,10.6,-1.4,52.8,52.0,0.8,86038,76236,88.6,88.7,-0.1,46.79,47.57,-0.8,48.99,49.46,-0.5,16.65,19.60,-3.0,11.99,16.02,-4.0,2.6,2.6,0.0,9.7,5.5,4.2,354768,356090,-0.4,40428,47317,-14.6,11.4,46920,,,13.2,0,,,28.0,27.9,0.1,313357,285326,91.1,90.9,0.2,71.97,72.05,-0.1,7.23,26.17,-18.9,4.7,5.4,-0.7,3.1,6.0,-2.9,642740,,,127759,,,19.9,,,,,,,,,,,547853,484155,88.4,,,81.68,,,5.54,,,5.0,,,0.4,,,165640,165441,352856
