DATE,DATE_WEEK,DATE_MON,PGM_CODE,PGM_NAME,STIME,program_title,guestname,daily_corner,weekly_corner,view_radio_yn,live_yn,dau,dau_prev,dau_chg,dau_d2,dau_r7,dau_r7_prev,dau_r7_chg,dau_r30,dau_r30_prev,dau_r30_chg,new,new_prev,new_chg,new_share,react,react_prev,react_chg,react_share,react_rate,react_rate_prev,react_rate_diff,churn_rate,churn_rate_prev,churn_rate_diff,dau_1min,dau_1min_prev,dau_1min_chg,dau_10min,dau_10min_prev,dau_10min_chg,real_rate,real_rate_prev,real_rate_diff,deep_rate,deep_rate_prev,deep_rate_diff,d1_ret,d1_ret_prev,d1_ret_diff,d7_ret,d7_ret_prev,d7_ret_diff,new_d1_ret,new_d1_ret_prev,new_d1_ret_diff,new_d7_ret,new_d7_ret_prev,new_d7_ret_diff,engage_rate,engage_rate_prev,engage_rate_diff,habit_rate,habit_rate_prev,habit_rate_diff,wau,wau_prev,wau_chg,new_week,new_week_prev,new_week_chg,new_week_share,react_week,react_week_prev,react_week_chg,react_week_share,react_rate_week,react_rate_week_prev,react_rate_week_diff,churn_rate_week,churn_rate_week_prev,churn_rate_week_diff,wau_1min,wau_1min_prev,wau_1min_chg,wau_10min,wau_10min_prev,wau_10min_chg,real_rate_week,real_rate_week_prev,real_rate_week_diff,deep_rate_week,deep_rate_week_prev,deep_rate_week_diff,w1_ret,w1_ret_prev,w1_ret_diff,new_w1_ret,new_w1_ret_prev,new_w1_ret_diff,engage_rate_week,engage_rate_week_prev,engage_rate_week_diff,habit_rate_week,habit_rate_week_prev,habit_rate_week_diff,mau,mau_prev,mau_chg,new_mon,new_mon_prev,new_mon_chg,new_mon_share,react_mon,react_mon_prev,react_mon_chg,react_mon_share,react_rate_mon,react_rate_mon_prev,react_rate_mon_diff,churn_rate_mon,churn_rate_mon_prev,churn_rate_mon_diff,mau_1min,mau_1min_prev,mau_1min_chg,mau_10min,mau_10min_prev,mau_10min_chg,real_rate_mon,real_rate_mon_prev,real_rate_mon_diff,deep_rate_mon,deep_rate_mon_prev,deep_rate_mon_diff,m1_ret,m1_ret_prev,m1_ret_diff,new_m1_ret,new_m1_ret_prev,new_m1_ret_diff,engage_rate_mon,engage_rate_mon_prev,engage_rate_mon_diff,habit_rate_mon,habit_rate_mon_prev,habit_rate_mon_diff
"2026/06/18","2026/06/08","2026/05/01",F00,,,,,,,,,130257,133621,"-2.5",132640,269062,264220,"1.8",503317,521147,"-3.4",3815,3865,"-1.3","2.9",30953,32032,"-3.4","23.8","4.3","4.7","-0.4","27.5","26.0","1.5",114962,117680,"-2.3",103905,106093,"-2.1","88.3","88.1","0.2","90.4","90.2","0.2","67.24","68.57","-1.3","63.86","64.67","-0.8","27.87","30.42","-2.6","23.00","23.77","-0.8","2.1","2.1","0.0","17.1","18.7","-1.6",263796,269099,"-2.0",20119,20640,"-2.5","7.6",,,,,,,,"26.4","26.5","-0.1",226331,230193,"-1.7",203355,205854,"-1.2","85.8","85.5","0.3","89.8","89.4","0.4","68.32","68.49","-0.2","9.62","8.88","0.7","3.4","3.4","0.0","5.2","5.3","-0.1",518197,526474,"-1.6",93026,109810,"-15.3","18.0",29855,,,"5.8","26.4",,,"30.6",,,429266,434379,"-1.2",377677,380784,"-0.8","82.8","82.5","0.3","88.0","87.7","0.3","64.40","64.86","-0.5","6.24","19.51","-13.3","4.7","5.5","-0.8","2.1","2.9","-0.8"
"2026/06/18","2026/06/08","2026/05/01",F01,"딘딘의 뮤직하이",2300,"딘딘의 뮤직하이",,"띵커바츄(1부), 사연과 신청곡","디깅뮤직",N,"녹음",6385,6323,"1.0",6379,20321,20373,"-0.3",57743,60676,"-4.8",243,244,"-0.4","3.8",877,827,"6.0","13.7","0.9","0.9","0.0","8.2","9.1","-0.9",5205,5237,"-0.6",4329,4389,"-1.4","81.5","82.8","-1.3","83.2","83.8","-0.6","43.60","42.39","1.2","37.50","37.84","-0.3","18.95","11.70","7.3","11.48","13.68","-2.2","1.5","2.0","-0.5","10.6","12.4","-1.8",20271,20419,"-0.7",1605,1484,"8.2","7.9",,,,,,,,"18.1","18.1","0.0",15708,15777,"-0.4",12947,12900,"0.4","77.5","77.3","0.2","82.4","81.8","0.6","42.77","41.81","1.0","7.48","6.75","0.7","2.4","2.1","0.3","4.5","4.8","-0.3",61254,62357,"-1.8",7070,8247,"-14.3","11.5",120,,,"0.2","0.6",,,"18.0",,,45209,45463,"-0.6",36369,36396,"-0.1","73.8","72.9","0.9","80.4","80.1","0.3","43.25","42.46","0.8","3.35","6.93","-3.6","2.1","2.2","-0.1","1.9","1.7","0.2"
"2026/06/18","2026/06/08","2026/05/01",F02,"애프터 클럽",0100,"애프터클럽","DJ  윤덕원",,"푸디토리움의 야간공작소",N,"녹음",3568,3544,"0.7",3722,11371,11654,"-2.4",33396,35080,"-4.8",125,156,"-19.9","3.5",181,206,"-12.1","5.1","0.3","0.4","-0.1","21.8","18.9","2.9",2923,2848,"2.6",2478,2427,"2.1","81.9","80.4","1.5","84.8","85.2","-0.4","43.42","42.79","0.6","37.16","35.99","1.2","17.44","23.20","-5.8","11.54","15.91","-4.4","0.9","0.9","0.0","22.8","20.5","2.3",11458,11632,"-1.5",787,810,"-2.8","6.9",,,,,,,,"18.6","19.7","-1.1",8933,8976,"-0.5",7606,7584,"0.3","78.0","77.2","0.8","85.1","84.5","0.6","43.37","40.85","2.5","9.38","8.43","1.0","1.6","1.7","-0.1","6.5","6.9","-0.4",35805,35376,"1.2",3688,4242,"-13.1","10.3",131,,,"0.4","1.1",,,"19.1",,,26156,25856,"1.2",21539,21397,"0.7","73.1","73.1","0.0","82.3","82.8","-0.5","42.11","40.43","1.7","3.75","4.61","-0.9","1.5","1.7","-0.2","2.1","1.6","0.5"
"2026/06/18","2026/06/08","2026/05/01",F03,"파워 스테이션",0300,"파워 스테이션 ",,,,N,"녹음",3304,3338,"-1.0",3426,10013,10293,"-2.7",28684,29054,"-1.3",163,102,"59.8","4.9",228,231,"-1.3","6.9","0.5","0.5","0.0","18.0","19.1","-1.1",2776,2803,"-1.0",2345,2322,"1.0","84.0","84.0","0.0","84.5","82.8","1.7","47.02","44.78","2.2","41.22","41.00","0.2","17.91","11.92","6.0","13.73","15.44","-1.7","0.5","0.6","-0.1","20.5","22.4","-1.9",10311,10306,"0.0",706,546,"29.3","6.8",,,,,,,,"14.8","17.0","-2.2",8289,8271,"0.2",6966,6924,"0.6","80.4","80.3","0.1","84.0","83.7","0.3","44.84","43.54","1.3","12.27","9.08","3.2","0.8","0.8","0.0","6.9","9.5","-2.6",29760,29407,"1.2",3182,3328,"-4.4","10.7",86,,,"0.3","0.9",,,"17.8",,,21946,21802,"0.7",18147,18040,"0.6","73.7","74.1","-0.4","82.7","82.7","0.0","42.40","41.31","1.1","3.25","3.23","0.0","0.9","1.0","-0.1","2.2","1.5","0.7"
"2026/06/18","2026/06/08","2026/05/01",F04,"이인권의 펀펀투데이",0500,"이인권의 펀펀투데이","이경민 변호사","사연과 신청곡(1부), 목동잉무새(1부), 상처엔 솔솔~잉데카솔(1부)","줄 그어드리는 남자(2~3부)",N,"녹음",18047,18619,"-3.1",18916,42843,42610,"0.5",93893,93311,"0.6",228,237,"-3.8","1.3",1823,1845,"-1.2","10.1","1.3","1.4","-0.1","15.9","14.5","1.4",15418,15971,"-3.5",11826,12068,"-2.0","85.4","85.8","-0.4","76.7","75.6","1.1","59.28","61.97","-2.7","55.87","56.33","-0.5","31.30","32.79","-1.5","25.32","28.15","-2.8","0.7","0.7","0.0","21.1","22.2","-1.1",42976,43362,"-0.9",1180,1236,"-4.5","2.7",,,,,,,,"11.8","11.7","0.1",35473,35700,"-0.6",28263,28253,"0.0","82.5","82.3","0.2","79.7","79.1","0.6","59.45","59.89","-0.4","12.06","11.46","0.6","1.3","1.3","0.0","6.8","7.2","-0.4",94970,91832,"3.4",5136,6563,"-21.7","5.4",471,,,"0.5","1.9",,,"12.4",,,75390,72421,"4.1",57853,55164,"4.9","79.4","78.9","0.5","76.7","76.2","0.5","57.21","56.93","0.3","4.56","9.07","-4.5","1.8","1.9","-0.1","2.4","1.7","0.7"
"2026/06/18","2026/06/08","2026/05/01",F05,"김영철의 파워FM",0700,"김영철의 파워FM","김젬마, 정상근 / 정이랑","오늘의 표현, 피터의 진짜 영국식 영어, 영철본색, 영철이가 쏜다! 빵야빵야!!, Cheer up 쏭~, 무식탈출 영철쇼, 사연과 신청곡","무식탈출 영철쇼-문학여행, 철파엠 스페셜",Y,"생방송",58197,59596,"-2.3",57976,110264,113346,"-2.7",212274,216362,"-1.9",799,773,"3.4","1.4",8506,8870,"-4.1","14.6","2.8","3.1","-0.3","17.4","16.9","0.5",52779,53730,"-1.8",44867,45579,"-1.6","90.7","90.2","0.5","85.0","84.8","0.2","69.26","69.69","-0.4","65.27","65.59","-0.3","35.77","36.48","-0.7","32.21","30.48","1.7","1.6","1.8","-0.2","27.7","22.1","5.6",112874,115341,"-2.1",3335,3350,"-0.4","3.0",,,,,,,,"15.0","13.7","1.3",99834,99649,"0.2",87071,85703,"1.6","88.4","86.4","2.0","87.2","86.0","1.2","68.09","69.13","-1.0","15.40","13.55","1.8","2.6","2.4","0.2","8.9","9.1","-0.2",215586,218701,"-1.4",13927,19058,"-26.9","6.5",3880,,,"1.8","8.1",,,"15.7",,,183964,185522,"-0.8",154490,154322,"0.1","85.3","84.8","0.5","84.0","83.2","0.8","64.80","64.80","0.0","5.42","15.48","-10.1","3.3","4.4","-1.1","3.0","2.6","0.4"
"2026/06/18","2026/06/08","2026/05/01",F06,"아름다운 이 아침 봉태규입니다",0900,"아름다운 이 아침, 봉태규입니다","송하빈","사연과 신청곡(1~2부), 사연의제목을입력하세요(1부)","오늘의 문자는 커피가 된다(2부), 비공감 댓글(3~4부)",Y,"생방송",38767,39425,"-1.7",39107,97236,94550,"2.8",204048,208490,"-2.1",924,853,"8.3","2.4",5850,5762,"1.5","15.1","2.0","2.0","0.0","19.0","18.5","0.5",35159,35754,"-1.7",30722,31107,"-1.2","90.7","90.7","0.0","87.4","87.0","0.4","60.50","60.93","-0.4","57.67","58.07","-0.4","39.54","39.87","-0.3","36.23","33.37","2.9","1.0","1.0","0.0","31.9","38.2","-6.3",93595,94567,"-1.0",3847,3534,"8.9","4.1",,,,,,,,"15.0","15.4","-0.4",81010,81974,"-1.2",70091,70967,"-1.2","86.6","86.7","-0.1","86.5","86.6","-0.1","60.94","60.42","0.5","17.97","17.04","0.9","1.5","1.4","0.1","11.4","12.6","-1.2",211081,210611,"0.2",14886,19722,"-24.5","7.1",2746,,,"1.3","5.7",,,"15.9",,,177637,176595,"0.6",151444,150216,"0.8","84.2","83.8","0.4","85.3","85.1","0.2","61.68","60.29","1.4","5.55","12.29","-6.7","2.0","2.3","-0.3","4.3","2.9","1.4"
"2026/06/18","2026/06/08","2026/05/01",F07,"박하선의 씨네타운",1100,"박하선의 씨네타운","김예원（뮤지컬 '유미의 세포들'）",,"씨네초대석",Y,"생방송",26550,26520,"0.1",26285,66029,65158,"1.3",150668,156882,"-4.0",727,665,"9.3","2.7",3535,3342,"5.8","13.3","1.5","1.5","0.0","16.9","16.5","0.4",23885,24186,"-1.2",20805,21321,"-2.4","90.0","91.2","-1.2","87.1","88.2","-1.1","59.36","60.09","-0.7","56.78","56.71","0.1","44.17","42.37","1.8","40.30","35.80","4.5","0.5","0.6","-0.1","35.7","42.6","-6.9",63900,65470,"-2.4",2903,2615,"11.0","4.5",,,,,,,,"13.7","14.3","-0.6",54796,56943,"-3.8",46718,48666,"-4.0","85.8","87.0","-1.2","85.3","85.5","-0.2","56.84","56.58","0.3","20.73","19.11","1.6","1.0","0.8","0.2","13.0","14.3","-1.3",158594,158571,"0.0",10799,14468,"-25.4","6.8",1385,,,"0.9","3.5",,,"14.9",,,133434,133231,"0.2",110607,110457,"0.1","84.1","84.0","0.1","82.9","82.9","0.0","57.29","56.09","1.2","5.73","10.50","-4.8","1.2","1.3","-0.1","5.1","3.2","1.9"
"2026/06/18","2026/06/08","2026/05/01",F08,"12시엔 주현영",1200,"12시엔 주현영",,"별다뉴(4부), 시크릿 주주(1부), 사연과 신청곡","주주총회(2~3부)",Y,"생방송",32265,33445,"-3.5",33082,84605,81891,"3.3",192445,202823,"-5.1",990,996,"-0.6","3.1",4834,4896,"-1.3","15.0","1.6","1.8","-0.2","19.4","18.9","0.5",28499,29337,"-2.9",24670,25355,"-2.7","88.3","87.7","0.6","86.6","86.4","0.2","57.11","58.24","-1.1","54.00","54.69","-0.7","36.46","39.46","-3.0","33.13","32.29","0.8","1.1","0.7","0.4","36.5","35.5","1.0",81714,83461,"-2.1",4216,3989,"5.7","5.2",,,,,,,,"16.4","16.9","-0.5",68042,69930,"-2.7",56562,58120,"-2.7","83.3","83.8","-0.5","83.1","83.1","0.0","56.23","56.02","0.2","16.65","15.83","0.8","1.1","1.0","0.1","10.6","11.8","-1.2",203067,203405,"-0.2",17093,22773,"-24.9","8.4",2342,,,"1.2","4.5",,,"17.8",,,165129,165401,"-0.2",133266,133244,"0.0","81.3","81.3","0.0","80.7","80.6","0.1","57.09","56.38","0.7","5.13","11.34","-6.2","1.4","1.7","-0.3","3.9","2.6","1.3"
"2026/06/18","2026/06/08","2026/05/01",F09,"두시탈출 컬투쇼",1400,"두시탈출 컬투쇼","DJ 곽범 / 스테이씨 / 김수찬, 박세미","모시는 사연, 사연과 신청곡","특별 초대석 (1~2부), 사랑의 고스톱 (3~4부)",Y,"생방송",40942,42235,"-3.1",42350,105381,100058,"5.3",230253,244177,"-5.7",1229,1265,"-2.8","3.0",7755,8186,"-5.3","18.9","2.2","2.5","-0.3","24.5","22.5","2.0",37622,38812,"-3.1",33665,34806,"-3.3","91.9","91.9","0.0","89.5","89.7","-0.2","57.02","58.52","-1.5","54.75","55.28","-0.5","29.94","34.76","-4.8","28.14","27.79","0.4","0.9","1.2","-0.3","32.3","33.3","-1.0",99812,105254,"-5.2",5391,6698,"-19.5","5.4",,,,,,,,"21.4","20.1","1.3",89656,94292,"-4.9",79367,82107,"-3.3","89.8","89.6","0.2","88.5","87.1","1.4","57.18","58.13","-1.0","11.48","12.96","-1.5","1.7","1.9","-0.2","9.1","7.1","2.0",242692,243753,"-0.4",25498,31905,"-20.1","10.5",5648,,,"2.3","9.5",,,"21.0",,,211971,213123,"-0.5",183029,183112,"0.0","87.3","87.4","-0.1","86.3","85.9","0.4","58.68","58.79","-0.1","5.47","14.46","-9.0","2.4","2.6","-0.2","2.9","2.5","0.4"
"2026/06/18","2026/06/08","2026/05/01",F10,"황제파워",1600,"황제성의 황제파워",,,,N,"녹음",36925,37629,"-1.9",36957,92899,89255,"4.1",198193,208252,"-4.8",981,939,"4.5","2.7",5688,5880,"-3.3","15.4","1.9","2.1","-0.2","18.6","18.3","0.3",33461,34155,"-2.0",29024,29430,"-1.4","90.6","90.8","-0.2","86.7","86.2","0.5","57.52","57.38","0.1","54.48","54.39","0.1","38.32","38.98","-0.7","33.55","32.25","1.3","1.6","1.4","0.2","26.3","36.4","-10.1",90258,89742,"0.6",4504,4044,"11.4","5.0",,,,,,,,"15.2","15.5","-0.3",78671,78689,"0.0",66865,67123,"-0.4","87.2","87.7","-0.5","85.0","85.3","-0.3","60.06","59.02","1.0","16.20","15.19","1.0","2.2","2.5","-0.3","9.5","10.7","-1.2",205341,210777,"-2.6",17126,23020,"-25.6","8.3",2549,,,"1.2","4.8",,,"16.7",,,173940,177520,"-2.0",146259,147765,"-1.0","84.7","84.2","0.5","84.1","83.2","0.9","59.04","59.61","-0.6","5.03","12.00","-7.0","2.8","3.2","-0.4","3.9","2.8","1.1"
"2026/06/18","2026/06/08","2026/05/01",F11,"박소현의 러브게임",1800,"박소현의 러브게임",,,"네버엔딩뮤직",N,"생방송",25970,26339,"-1.4",26061,71670,67246,"6.6",155369,160646,"-3.3",610,594,"2.7","2.3",4404,4318,"2.0","17.0","1.9","2.0","-0.1","20.3","19.4","0.9",23121,23367,"-1.1",18955,19089,"-0.7","89.0","88.7","0.3","82.0","81.7","0.3","49.57","49.83","-0.3","46.86","47.15","-0.3","31.45","31.05","0.4","25.08","23.64","1.4","1.1","1.1","0.0","27.2","24.6","2.6",68215,67708,"0.7",2776,2976,"-6.7","4.1",,,,,,,,"14.2","14.3","-0.1",58837,58327,"0.9",49046,48500,"1.1","86.3","86.1","0.2","83.4","83.2","0.2","58.18","56.67","1.5","12.84","11.82","1.0","1.6","1.6","0.0","7.5","8.3","-0.8",159130,162341,"-2.0",12653,16829,"-24.8","8.0",1478,,,"0.9","3.5",,,"15.4",,,133321,135174,"-1.4",110104,110975,"-0.8","83.8","83.3","0.5","82.6","82.1","0.5","57.35","57.02","0.3","4.28","10.37","-6.1","2.2","2.5","-0.3","2.9","2.2","0.7"
"2026/06/18","2026/06/08","2026/05/01",F12,"웬디의 영스트리트",2000,"웬디의 영스트리트","킹키, 권또또","사연과 신청곡(1부), Talk To Me(1부), 영스 랩스(4부), 영스 맵스(4부)","메이드 바이 영스(2~3부)",N,"녹음",12577,12632,"-0.4",12611,41914,39555,"6.0",112888,118101,"-4.4",399,423,"-5.7","3.2",2104,2122,"-0.8","16.7","1.1","1.2","-0.1","22.5","21.7","0.8",10069,10047,"0.2",7871,7729,"1.8","80.1","79.5","0.6","78.2","76.9","1.3","37.63","38.16","-0.5","33.71","34.38","-0.7","18.72","18.31","0.4","13.71","14.21","-0.5","1.0","1.2","-0.2","16.6","14.0","2.6",40386,40783,"-1.0",2298,2804,"-18.0","5.7",,,,,,,,"17.7","20.7","-3.0",31278,31486,"-0.7",24270,24470,"-0.8","77.4","77.2","0.2","77.6","77.7","-0.1","44.59","41.85","2.7","6.99","4.90","2.1","1.7","1.9","-0.2","4.4","4.0","0.4",118153,116727,"1.2",13927,16304,"-14.6","11.8",640,,,"0.5","1.7",,,"18.7",,,89210,86930,"2.6",68869,66826,"3.1","75.5","74.5","1.0","77.2","76.9","0.3","47.58","46.14","1.4","2.80","6.13","-3.3","2.3","2.6","-0.3","1.4","1.2","0.2"
"2026/06/18","2026/06/08","2026/05/01",F13,"배성재의 텐",2200,"배성재의 텐","스페셜 DJ 코드 쿤스트 / 정예인","오,좋네 상담소, N들이 사는 세상, 티끌 논쟁","티끌 논쟁",Y,"생방송",6484,6373,"1.7",6264,21465,21518,"-0.2",62202,64532,"-3.6",229,221,"3.6","3.5",926,936,"-1.1","14.3","0.9","1.0","-0.1","18.1","19.4","-1.3",5229,5129,"1.9",4145,3942,"5.1","80.6","80.5","0.1","79.3","76.9","2.4","38.86","36.94","1.9","32.50","32.93","-0.4","23.15","11.58","11.6","13.57","14.69","-1.1","1.2","1.1","0.1","13.8","12.6","1.2",21708,21118,"2.8",1316,1183,"11.2","6.1",,,,,,,,"16.8","16.7","0.1",16464,16467,"0.0",12435,13064,"-4.8","75.8","78.0","-2.2","75.5","79.3","-3.8","41.26","39.89","1.4","7.86","6.84","1.0","1.6","1.6","0.0","4.4","6.0","-1.6",64460,67092,"-3.9",5773,7234,"-20.2","9.0",262,,,"0.4","1.2",,,"15.8",,,48012,48036,"0.0",37439,36950,"1.3","74.5","71.6","2.9","78.0","76.9","1.1","42.40","42.62","-0.2","3.51","6.63","-3.1","1.6","1.8","-0.2","2.2","1.5","0.7"
"2026/06/18","2026/06/08","2026/05/01",G00,,,,,,,,,19653,20007,"-1.8",19938,63233,60512,"4.5",164441,168569,"-2.4",726,731,"-0.7","3.7",4301,4353,"-1.2","21.9","1.6","1.7","-0.1","31.0","29.2","1.8",12061,12255,"-1.6",9487,9716,"-2.4","61.4","61.3","0.1","78.7","79.3","-0.6","43.94","44.59","-0.7","39.55","39.32","0.2","10.77","14.55","-3.8","5.61","5.64","0.0","0.4","0.3","0.1","0.0","0.0","0.0",61146,62058,"-1.5",4815,4847,"-0.7","7.9",,,,,,,,"24.3","25.6","-1.3",32529,33038,"-1.5",25215,25695,"-1.9","53.2","53.2","0.0","77.5","77.8","-0.3","46.31","46.41","-0.1","1.84","1.77","0.1","0.7","0.7","0.0","0.0","0.0","0.0",168480,182331,"-7.6",25289,30879,"-18.1","15.0",3180,,,"1.9","5.7",,,"23.9",,,82247,89405,"-8.0",61481,66878,"-8.1","48.8","49.0","-0.2","74.8","74.8","0.0","44.96","46.86","-1.9","2.33","10.73","-8.4","0.9","0.9","0.0","0.0","0.5","-0.5"
"2026/06/18","2026/06/08","2026/05/01",L00,,,,,,,,,113376,115012,"-1.4",116071,252832,241112,"4.9",461370,467073,"-1.2",2565,2634,"-2.6","2.3",28991,29140,"-0.5","25.6","4.5","4.8","-0.3","29.7","28.0","1.7",68372,69770,"-2.0",57589,59003,"-2.4","60.3","60.7","-0.4","84.2","84.6","-0.4","62.55","64.33","-1.8","59.85","59.70","0.1","22.88","26.48","-3.6","19.36","17.36","2.0","2.0","2.1","-0.1","7.1","7.6","-0.5",241400,244520,"-1.3",15370,15880,"-3.2","6.4",,,,,,,,"26.6","26.7","-0.1",141255,142855,"-1.1",113521,114328,"-0.7","58.5","58.4","0.1","80.4","80.0","0.4","68.08","68.15","-0.1","8.43","7.74","0.7","3.1","3.1","0.0","2.3","2.3","0.0",469458,465627,"0.8",73872,87060,"-15.1","15.7",28431,,,"6.1","30.6",,,"28.5",,,277367,283117,"-2.0",207948,213429,"-2.6","59.1","60.8","-1.7","75.0","75.4","-0.4","66.62","65.77","0.9","8.02","23.32","-15.3","3.8","4.2","-0.4","1.0","2.0","-1.0"
"2026/06/18","2026/06/08","2026/05/01",L01,"YESTERDAY 20",0000,"YESTERDAY 20",,,,N,"녹음",5214,5310,"-1.8",5622,16668,16899,"-1.4",46064,47345,"-2.7",127,128,"-0.8","2.4",367,408,"-10.0","7.0","0.5","0.6","-0.1","24.0","21.9","2.1",3666,3833,"-4.4",2972,3134,"-5.2","70.3","72.2","-1.9","81.1","81.8","-0.7","40.04","42.29","-2.2","36.01","36.51","-0.5","12.57","21.37","-8.8","13.28","9.62","3.7","2.3","2.7","-0.4","11.4","16.1","-4.7",16384,16926,"-3.2",683,721,"-5.3","4.2",,,,,,,,"18.1","18.4","-0.3",10832,11045,"-1.9",8618,8666,"-0.6","66.1","65.3","0.8","79.6","78.5","1.1","44.92","44.98","-0.1","8.18","8.35","-0.2","3.0","3.0","0.0","4.0","3.2","0.8",48567,48324,"0.5",3619,4111,"-12.0","7.5",183,,,"0.4","1.2",,,"17.4",,,30171,31194,"-3.3",22906,23899,"-4.2","62.1","64.6","-2.5","75.9","76.6","-0.7","44.89","44.21","0.7","4.21","6.74","-2.5","2.8","3.1","-0.3","0.8","0.9","-0.1"
"2026/06/18","2026/06/08","2026/05/01",L02,"Love20(재)",0200,"Love 20",,,,N,"녹음",3294,3317,"-0.7",3501,10595,10914,"-2.9",29986,30881,"-2.9",78,80,"-2.5","2.4",297,363,"-18.2","9.0","0.6","0.8","-0.2","22.7","22.2","0.5",2702,2767,"-2.3",2352,2437,"-3.5","82.0","83.4","-1.4","87.0","88.1","-1.1","41.93","42.80","-0.9","37.38","35.75","1.6","13.08","23.23","-10.1","17.50","17.11","0.4","1.6","1.5","0.1","19.5","18.4","1.1",10578,10713,"-1.3",504,431,"16.9","4.8",,,,,,,,"17.3","18.5","-1.2",8141,8222,"-1.0",6945,6921,"0.3","77.0","76.7","0.3","85.3","84.2","1.1","43.82","42.86","1.0","9.28","5.96","3.3","2.9","2.7","0.2","4.2","4.2","0.0",31667,31439,"0.7",2383,2845,"-16.2","7.5",180,,,"0.6","1.8",,,"16.7",,,22918,23079,"-0.7",18733,19280,"-2.8","72.4","73.4","-1.0","81.7","83.5","-1.8","44.67","43.61","1.1","3.48","6.88","-3.4","2.4","2.5","-0.1","1.0","0.9","0.1"
"2026/06/18","2026/06/08","2026/05/01",L03,"OLDIES 20(재)",0400,"OLDIES 20",,,,N,"녹음",8827,9219,"-4.3",9523,24551,24561,"0.0",58079,55925,"3.9",102,123,"-17.1","1.2",954,924,"3.2","10.8","1.1","1.1","0.0","18.6","15.9","2.7",5680,6007,"-5.4",3594,3760,"-4.4","64.3","65.2","-0.9","63.3","62.6","0.7","46.78","50.31","-3.5","43.74","43.66","0.1","21.49","28.42","-6.9","17.89","15.08","2.8","0.7","0.6","0.1","15.3","18.8","-3.5",24827,25280,"-1.8",619,598,"3.5","2.5",,,,,,,,"12.2","12.9","-0.7",15971,15984,"-0.1",11070,10843,"2.1","64.3","63.2","1.1","69.3","67.8","1.5","54.04","54.16","-0.1","10.70","8.36","2.3","1.2","1.2","0.0","5.5","4.2","1.3",57762,54373,"6.2",2958,3679,"-19.6","5.1",272,,,"0.5","1.9",,,"12.6",,,36669,35754,"2.6",25134,24740,"1.6","63.5","65.8","-2.3","68.5","69.2","-0.7","55.16","54.32","0.8","3.48","8.41","-4.9","1.5","1.5","0.0","1.2","1.1","0.1"
"2026/06/18","2026/06/08","2026/05/01",L04,,,,,,,,,0,0,,0,0,0,,0,0,,0,0,,,0,0,,,0,0,"0.0",,,,0,0,,0,0,,,,,,,,0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,,0,0,,,,,,,,,,,,,0,0,,0,0,,,,,,,,0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,,0,0,,,0,,,,0,,,,,,0,0,,0,0,,,,,,,,0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,"0.0"
"2026/06/18","2026/06/08","2026/05/01",L05,"고현준의 뉴스 브리핑",0600,"고현준의 뉴스 브리핑","이태연, 이태훈, 김유나","헤이, 고뉴브(1부), 뉴스브리핑 아침 배송(3부)","슬기로운 덕후생활 (2부)",Y,"생방송",21399,22021,"-2.8",22576,39417,39481,"-0.2",78290,77383,"1.2",147,142,"3.5","0.7",2118,2230,"-5.0","9.9","1.9","2.1","-0.2","15.0","14.0","1.0",17496,18069,"-3.2",14818,15383,"-3.7","81.8","82.1","-0.3","84.7","85.1","-0.4","64.62","66.64","-2.0","62.32","60.91","1.4","23.23","25.45","-2.2","28.17","21.18","7.0","0.6","0.6","0.0","11.8","16.4","-4.6",42107,42738,"-1.5",660,669,"-1.3","1.6",,,,,,,,"9.7","9.6","0.1",31466,31891,"-1.3",27083,27245,"-0.6","74.7","74.6","0.1","86.1","85.4","0.7","66.09","67.36","-1.3","8.52","6.49","2.0","1.1","1.0","0.1","4.7","4.2","0.5",75867,76194,"-0.4",2730,3958,"-31.0","3.6",463,,,"0.6","2.5",,,"9.8",,,51816,53199,"-2.6",42003,42931,"-2.2","68.3","69.8","-1.5","81.1","80.7","0.4","61.90","63.35","-1.5","3.59","12.34","-8.7","1.4","1.6","-0.2","1.5","1.2","0.3"
